,-5,-4,-3,-2,-1,0,1,2,3,4,5
DHR | 2015-04-23,-0.0014021225120437772,-0.0029421817716991164,-0.0015548301373563105,0.004488806714680336,-0.004999835906649334,-0.00933774908198233,-0.019073434055097198,0.001416048741867357,-0.0011476057565501618,-0.002001176328599561,-0.0009946914221705752
DHR | 2015-01-27,0.0035219550860677087,-0.0016495207095787784,-0.00170127730226078,0.0017026661742965826,-0.008499138811339875,0.02625662148726772,-0.0064890061895005405,0.0026724685898693885,-0.004355473064268485,0.002421458103267377,-0.00040711319728853335
DHR | 2014-10-16,0.0017588171526443305,0.0021813923406506213,0.018709464490080617,0.002641347473766242,0.010235098884896968,0.03094619392823805,-0.007536615649559382,-0.011766309703770806,-0.0036176669738919795,0.0005976811207604859,0.00878588660147943
DHR | 2014-07-17,0.0009971944077271132,0.0031228957261654096,-0.00014617910281139804,-0.005062962385426465,-0.001569700406020419,-0.042862186610634026,0.002165954369709993,0.00314908037437696,0.002818321491401014,-0.004581861940381704,0.004143647833269115
DHR | 2014-04-16,0.009466918744117673,0.003146361982132778,-0.0074809243203690715,-0.012272053084166786,-0.002102857819096523,-0.003029939809895332,-0.012566553853041106,0.01933998229978446,-0.0185737682595167,-5.350539176657201e-06,
EL | 2025-05-01,0.011621849642032674,0.009923969267570214,-0.0016988434186090066,0.006129952775314785,0.008070971343338867,-0.0197082668014791,0.0046145954183146685,,,,
EL | 2025-02-04,-0.012944305653404613,-4.47236172511703e-06,0.03703522906478551,-0.015294603095669376,0.0033935867447613607,-0.16453398513055797,-0.05127360103217684,-0.02566791056618798,0.025182972019529667,0.05326493992843155,0.03229337495348458
EL | 2024-10-31,0.009996444639906737,-0.012892751829132777,0.016811194603266296,0.0012554381037449467,-0.012590343155175194,-0.18942491070359635,-0.03559514084850952,0.0030362126675033225,-0.017759453234464186,-0.06004104673203625,0.04344873860385219
EL | 2024-08-19,-0.030449948446333287,0.04923100234244212,-0.004961582468826293,0.022020233197528636,-0.0014362484728753769,-0.031067789816125846,-0.01522232275635721,0.0036400588212710514,0.012433504953651003,0.013899094282834912,0.014938683784983295
EL | 2024-05-01,-0.00874671274402503,-0.007715180549786272,0.006068486748668335,-0.006212887724293431,0.022356631389815026,-0.12494353238406254,0.0499434265448127,-0.028778381475838662,-0.03256401729917589,-0.0038814763076809107,0.0027210413717947512
EL | 2024-02-05,0.02850830916452304,-0.005723323801606996,0.009804250665831033,0.0060152162854900364,-0.01625122811720993,0.12825503968478663,-0.02712814602673393,-0.03774680054012545,-0.005745760161832926,0.013334346234489366,0.022515852725716663
EL | 2023-11-01,-0.004684705297613244,0.014895960364081903,-0.06391733743612142,0.014630339933519618,0.0010660617724428077,-0.20011177690832968,0.07275316618019961,-0.03957252126999656,0.01543857962327289,0.024031439166202286,0.010238840562551196
EL | 2023-08-18,-0.010787486563063026,-0.007909360772559321,-0.006778869096031811,0.0018848217556236852,0.01013783547584208,-0.03140665315526185,-0.04343632753135362,-0.0038798890684080076,0.010573937831298091,0.003285022379093658,0.010091151213833176
EL | 2023-05-03,-0.020897659168221276,-0.003522833005956988,-0.005859608506150051,0.0007409966791509343,0.006759354381735432,-0.16540447454691512,-0.0001339604289942592,-0.00964381665370577,0.011272157507891905,-0.017940887728665762,-0.006002075451226511
EL | 2023-02-02,-0.017192994063605478,-0.012260588847433803,0.018524699223566775,0.002298185125409701,-0.00040789575564600077,-0.06354444478872448,0.017745475327187808,-0.023061130321547628,-0.017629814845497548,0.007517360791008723,-0.014243152169828067
EL | 2022-11-02,0.014626326991163965,0.0009324951043865187,-0.023552904758856123,-0.018394572407749693,0.03712119788629743,-0.04686156192122506,0.03481349768134833,0.06808628935850318,-0.03435261674963126,0.0017278020927963267,0.013807475742851405
EL | 2022-08-18,-0.006689052107697616,-0.005387558473556833,-0.0017548486474617576,-0.0033729603280818208,0.01175127465594327,0.01546278370019019,-0.011458454307637464,0.0006894514796172702,0.004392969923880361,-0.00437153605280388,0.02534142175351327
EL | 2022-05-03,-0.009300414550547094,0.016754498063473493,0.014159276690126059,0.022103045451607767,-0.020460194865407955,-0.06424855831605719,0.005793112374652139,-0.00841422917009449,0.0024154676071030234,0.018438112421322927,-0.01957156542703392
EL | 2022-02-03,0.024949246932920617,-0.008568508780590452,0.005063996041826339,0.002470169938617652,0.0024356795590187857,-0.023393762669548176,0.02775834780516541,0.007314112138761104,-0.00753403929174171,-0.0006659498096442777,0.006067208367169074
EL | 2021-11-02,0.0009089356989750537,-0.011506426063311564,-0.010714326521602136,-0.005830985363507233,0.00046045481468219704,0.037240489136859005,-0.002122273593673755,-0.006602324774749762,0.024452110448948843,-0.0013550910372311928,-0.002738224450101764
EL | 2021-08-19,-0.007395805136843644,-0.003002190348349068,0.000787407399128766,-0.010417404327945938,-0.0013357766965233064,0.02396477561993833,-0.0003208836118806357,0.009320862294466962,0.0015525894416692251,-0.009801595782027835,0.008272453890672757
EL | 2021-05-03,0.004954683138706303,-0.003179607974438753,-0.0001523533406155848,-0.004102207301578304,-0.002863545208948549,-0.08314350612036962,0.05152936934350479,-0.027912264915638925,0.007948132471852437,0.004663451691163948,-0.006530956932109512
EL | 2021-02-05,-0.01704780931597324,0.0062284031018057726,0.006985261070311166,0.0054622787822751675,0.006938098623724503,0.0737163582235197,0.020687014776872074,-0.003923235213894088,0.01767729007509677,0.016567910674616954,-0.003441157560836036
EL | 2020-11-02,0.0041366692140279784,-0.002306466157902065,-0.012605275523242143,0.00018864292089560558,-0.004521652423061405,0.007171639816364591,-0.012855822967600211,-0.007878991018317124,0.021384253107230036,0.007459129786252805,0.020399257826051686
EL | 2020-08-20,0.011329291105670334,-0.005296105493069279,0.0068253197041250125,-0.004830364782254605,0.0010270074052053527,-0.0694308654355211,0.04134637710042958,0.01784107870902795,0.010571727906372728,-0.0033598341791296425,-0.0022982844464466924
EL | 2020-05-01,0.007572736683413303,-0.02115827241143044,0.026469640881982365,0.020228353339809414,0.005879120823714152,0.005160504356244062,0.005885320636845074,-0.03495910005514756,0.0038093157483301008,0.002351235680792209,-0.010173064038687715
EL | 2020-02-06,-0.004393084565337958,0.0010862401323425974,-0.0032790470043159176,0.004431832405666091,-0.008497753313695495,0.046414222394541245,-0.006884382038490664,-0.010026612418862072,0.0029566023780067184,0.015947264290474775,0.0015975820850544008
EL | 2019-10-31,0.005918806857173398,0.00025469536853837786,-0.02251131789091438,0.02549594650903653,0.010244738348780858,-0.03392657495434784,-0.009789258274965405,-0.030884245655361197,0.012680851573916824,0.014885890503949464,-0.0035141249784581283
EL | 2019-08-19,-0.021354121452127305,0.0010896611227619764,-0.0039958029878738414,-0.0019962352205193283,0.006110754658251569,0.11193475805333455,0.00913640807256948,-0.0019181799091868273,-0.0065485725481247295,-0.002621939386902361,0.0031499644547783156
EL | 2019-05-01,-0.0023354473413759753,-0.0003261362828331166,0.007111938965490408,-0.0018417070493522317,-0.005257020838428854,-0.0017109606409021136,0.001334553920659982,0.014261699847203203,-0.021104181516125465,-2.3295289132595903e-05,-0.002125247377149265
EL | 2019-02-05,-0.010733996937234676,0.01545482174707235,0.006779420486952386,0.0011792185658106005,-0.010678220744082593,0.11172569457507293,-0.009669219548984106,0.02252353674586948,0.014950027212044846,-0.007431419429831936,-0.017527342382225457
EL | 2018-10-31,0.014480588123802172,0.0032388527792513687,0.006417039483920226,0.0113724735389726,0.02585144673005131,0.039181199891594444,0.02473954284695861,0.012748202753494853,-0.01341134075780315,-0.0006559397005777845,-0.016318037418924392
EL | 2018-08-20,-0.001261845005351669,-4.781189437213281e-05,0.007864142505566957,-0.006255401860130334,0.01439057833761943,0.0312555839922731,-0.030438958802910733,-0.012179054670633745,-0.0142231733002258,0.013121894327810402,0.013236833529960544
EL | 2018-05-02,-0.005622320717314836,-0.0005508718196046113,0.005179736936296038,-0.0015471407998674386,-0.02478955629975265,-0.08289542890308288,0.010894533954911762,0.0026303179428356464,-0.018348440206345483,0.016206649211269724,0.004201269640768079
EL | 2018-02-02,-0.005558516565910368,-0.005344558970975102,0.00567482560994069,-0.014254638285087612,-0.004247994648875857,0.010969932239521217,0.024561766600557863,0.008565698769199302,-0.016713715518832724,-0.0011581836584158324,0.013496449796801743
EL | 2017-11-01,0.01054200493970726,0.003765330876202995,-0.007076941487360273,-0.007754020840645483,0.006661886409659291,0.08968476248570643,-0.017516943126585638,0.009235470121528979,-0.007111788350598762,0.00800465294611,0.0046320771058391
EL | 2017-08-18,-0.021060915054024597,0.006540152135938825,-0.0004096341487582225,-0.0008232541760088306,-0.014270916976969965,0.0788931734465844,0.004381674281323256,-0.020153076246320848,-0.004279189597306955,0.016729398595622124,0.003291188465210851
EL | 2017-05-03,0.0062667459811865086,-0.0041679063772319625,-0.0003822523219512209,-0.00048638412692985505,0.0030568990390503255,0.045825003643239784,0.006376444260044329,0.007506099987977452,-0.001886708248164931,0.005899277201353443,0.011506257647966003
EL | 2017-02-02,0.0012718634649756294,-0.010198854967662145,0.005645043555655499,0.006228450459920354,-0.014959098937063032,0.026700289033041644,0.006925407991826501,0.0007476074902183546,0.007995054023930501,-0.010350823759815327,-0.002055049173029333
EL | 2016-11-02,-0.0036585631479524924,0.004117775954131715,0.008055997489033578,0.008201514025324666,-0.0041128229394170115,-0.04926469121791055,-0.0214304236937583,-0.005758505752121803,0.0007671780061467501,-0.006474060986629494,-0.008451868100465658
EL | 2016-08-19,0.006396183178609219,-0.0019208865140410945,-0.003918197585879434,0.004329394691262332,0.01989963803098531,-0.03462043281633993,-0.0037896589717063725,-0.0001585066048347696,-0.007449184193538972,0.008814471126218722,-0.0025672863322948967
EL | 2016-05-03,0.00815890719257209,0.0031257480971508427,0.017316530160394368,-0.009006157217273464,0.00597049602503293,-0.03257179840914544,0.0031134414545705234,0.001123895671835672,0.004413246037261805,-0.0037818127250342313,0.008022059057363758
EL | 2016-02-05,-0.004202201843594867,0.0022518013917450746,0.011073890265892627,0.011846047140061955,0.004381739855666238,0.061728777097731516,-0.0028452125484373786,0.009024149623310948,-0.022221292462514274,-0.009117269758216896,-3.541999407237484e-05
EL | 2015-11-02,-0.0028377507212706847,-0.0010999997537231975,-0.016083529848271078,-0.01244991902605935,-0.018148813000187836,0.06981659953091643,-0.0047057903401239685,-0.008321363530209987,0.009941699379030996,-0.01262884099874114,-0.004027923728069054
EL | 2015-08-17,-0.01778475429196416,0.01188256593863619,-0.01729381476219136,0.011457104219339884,-0.014872447807579467,-0.07272561678376968,0.014000024182871308,0.0016701823216827942,0.002443322903260013,-0.0021938205452452578,-0.008163698748639411
EL | 2015-05-05,-0.0053475994911099224,-0.0029874653242607653,-0.005034013326153828,0.00815882825516254,0.006445171573579355,0.05067508088416302,0.009788953804218934,0.006801848618102862,-0.011312306827264544,-0.00127880489149581,-0.0013046927752882452
EL | 2015-02-05,0.014596323800302256,-0.009285640157535423,0.00718418703502882,0.002524918691253481,-0.0009933246319737566,0.0723381137175527,0.01708042990688557,0.0019273411894874738,-0.0016738949210688987,0.004138808173367102,-0.0009464531389807313
EL | 2014-11-04,-0.0024675273460683014,-0.0032786828497740773,-0.0020910631090803287,-0.0064713714132783335,0.010691653119632934,-0.04953167347900645,-0.01570042755770721,0.005881231342140282,0.010362528480913643,0.0010298770312408214,-0.0021564162294090495
EL | 2014-08-15,0.0030243809349991702,0.015065937090844642,-7.47845873079417e-05,-0.009056042349296335,0.006046329123124404,0.003602847179829588,0.00043331160193684284,-0.006498651359391264,-0.002974290659451627,-0.006679482565910318,0.00224073416917378
EL | 2014-05-02,0.010171563664184405,-0.0067415862993524785,0.010228054852884392,-0.007281489682087475,-0.004473643401082516,0.04947130690076864,-0.02186338657921275,0.0026441404176795157,-0.003042694103640834,-0.0030380347095206764,-0.0019765120321682916
EMN | 2025-04-24,-0.0008758944650396344,0.020661884416446483,0.01208968174405102,-0.017742322657707116,0.01032983092400298,-0.06667032216729442,-0.0016811133563201467,0.0031348436445675456,0.009367640953945083,-0.01437053102366067,
EMN | 2025-01-30,0.005991090876819595,-0.00852019716097261,0.025487528954539075,-0.0153591110774824,0.0039995753767451125,-0.0046079260853589205,0.07929114125433596,0.017458745453543513,0.0040783432408834615,-0.0031913682957949,-0.008186729231107411
EMN | 2024-10-31,-0.004840565772947437,-0.01254643373737035,0.009232197813481937,-0.019417858192580947,0.0033667968014975585,0.015109952525721343,-0.04212137192601098,-0.008643479181639156,-0.002190474797814545,0.006871004952724524,-0.007978446813105427
EMN | 2024-07-25,-0.003409420037342942,-0.017737242642314365,-0.007700102282769308,0.0022737407372328167,0.00803949721151758,0.011808299193301256,0.027361499953784646,0.004125107029700596,0.023721593140818516,-0.0129310800197976,-0.004731006591176956
EMN | 2024-04-25,0.00268067300665313,0.012572306692103657,-0.0016351753382474517,-0.014035074043177867,-0.004694684986402222,0.002031234894805098,-0.015611647619260805,0.015649598559413887,-0.014736934612317985,0.006718602265191906,0.0035897237225150404
EMN | 2024-02-01,0.0038125869179353507,0.004821310353112383,-0.019268581057763523,0.013828000913369571,0.0021254018796981224,0.0008380588083472217,-0.039254945755039086,0.003536127507615383,-0.0013861520904824439,-0.0052699822908545205,1.8361892292559497e-05
EMN | 2023-10-26,-0.0040798647007215735,0.013878636147046049,-0.018878190929864126,0.004942089883317367,-0.003820596476776999,0.031751856195947586,0.04244855946580735,0.021084818000938844,-0.013767529708929612,-0.016391209139660873,-0.014417015276838717
EMN | 2023-07-27,0.001432688787751343,-0.0036604546924326143,-0.013174031018676955,0.021046475443410706,-0.005433804273953582,0.005029533445717393,-0.026599825305707713,-0.010855570892071476,0.006464243940427325,0.007251040453817362,-0.010921863202983866
EMN | 2023-04-28,-0.0059704836661470684,0.010663326852492144,-0.007533417523267312,0.00776479436076109,-0.01762330661336707,0.03624455546186718,-0.019690224475047976,-0.00960168672995201,-0.0004967089707445735,0.0008104357681041688,0.003796710328692377
EMN | 2023-01-26,-0.0046127509031339605,0.010974658515181514,-0.0013635612105591874,-0.0013334235747484444,0.0030112343997674845,-0.0015795943937512782,-0.05591789195093013,0.010191626418318837,0.00494456930325813,0.005613730637331843,0.003868497916387211
EMN | 2022-10-27,-0.002047644118661417,0.0028163510122236196,-0.01632882874025635,0.0034488861765267567,0.012143541237171795,0.004045054976837134,-0.01672637838613467,0.016240944846816138,0.03158638715648907,-0.010519254599631125,0.014105054342059485
EMN | 2022-07-28,-0.0009577602624126543,0.008645079075951552,0.011348519548229524,-0.0034551442120582896,-0.00151172451625977,-0.00957076419864766,-0.005254078678846771,-0.016540887623027044,-0.0023037219470719928,-0.013105732766038228,0.005600091448342543
EMN | 2022-04-28,0.011192757125246693,-0.007149115443286547,-0.010254604330882648,0.01189493525300759,0.00996713407415663,-0.003102395938791476,-0.005732138209343048,-0.01285829442699895,0.02622936932356246,-0.000327283822792325,0.01553959016926592
EMN | 2022-01-27,-0.029022872735186576,0.004940407848356906,-0.010190996883490802,0.010478178244772847,0.004432609235593132,0.0015331381553317404,-0.03110077981319536,-0.015401235654697414,-0.0002764908422789262,-0.0002893112302632672,0.028463806890200533
EMN | 2021-10-28,-0.01067274711140113,0.0028904512461358097,0.0062257830022168946,-0.0030302411216995987,-0.022362395617258425,0.031572160492353764,-0.056509145714204526,0.01212146460669256,0.03242774758370793,-0.004801131694606107,-0.01824725049004539
EMN | 2021-08-02,0.012003439456931173,-0.005467379252780914,0.0010714026043433427,0.009216218773130884,0.0032462910505284387,-0.007240695510101042,-0.010328151494729874,-0.021739086470355565,0.007147005951374854,0.017029371817370076,-0.0007358997791936665
EMN | 2021-04-29,-0.022370719115836706,0.011572780840716024,0.014563825259093985,-0.0002602878630850445,-0.004207967405484476,0.0015126938285920655,-0.0037341759412853146,0.02098326214582135,0.02971442367023561,0.01325797341216852,-0.002704702422866096
EMN | 2021-01-28,0.0008217417355476956,0.004856116708251316,-0.019769648334735237,-0.012397875062754773,-0.0020754255881021318,-0.01618819663556478,0.0047210486735552795,-0.0027277437713206856,0.0029275317371959923,0.003464886002608481,-0.017824374388577098
EMN | 2020-10-29,0.0025383016288508886,0.009926867100566242,-0.00794238043551216,-0.024862347921564883,0.013140796485928988,0.006320036257839334,0.0005575111712643865,0.016396389364291455,-0.0047601375108734904,-0.04561252554134943,0.019973095792050862
EMN | 2020-08-03,0.014236726770080624,-0.01895952663300356,-0.0008912369642523656,-0.028048951804465466,-0.013448940881354027,-0.0015013113898043676,-0.058952988729040895,0.012967321442524353,-0.016671864196724957,0.014808853710015547,0.012767096792323726
EMN | 2020-04-30,0.04151805249122583,0.007305316992455905,0.01999085363121819,0.029526735589004323,0.015921883285703597,-0.03424868287434283,0.02690924300271004,0.006726860724039557,-0.018422861411035107,5.8836034195300715e-05,0.003313644708135225
EMN | 2020-01-30,0.006178955374878947,0.003561860398835352,-0.01924900500771183,-0.010725626137786841,0.012049123617602252,-0.022187875911326396,0.054322884941853916,0.0022681396217807837,-0.01108903818005846,0.015459572122680287,-0.02509623625572477
EMN | 2019-10-24,-0.007295688007320252,0.010852573103030835,-0.0007802674430563445,0.013602851888884751,0.005061956613080629,0.0013726917915172518,0.011935750825139764,0.018133050704783975,0.0018182252097682678,-0.015561555077424356,-0.010406955686511028
EMN | 2019-07-25,-0.005599516279617202,0.02064694178787818,-0.0016301370752995308,0.025104323391750977,0.00218235918572118,-0.005980116317450963,-0.04438563969720754,-0.004587292482279486,0.0001282281768137895,-0.003450345397666345,-0.026051412142331205
EMN | 2019-04-25,0.002894556329750249,-0.008862512778956371,-0.0074280093467224174,-0.013421923452774905,-0.012696423696134974,-0.009971290835110159,0.0009821197528161654,-0.01694814179639595,0.005566949271280687,-0.007930863061964949,
EMN | 2019-01-31,0.00497289079889647,0.027778880997854194,0.01084727324649538,0.0016226740482692711,0.0024846068996634933,-0.02933437845232083,0.012976577023856501,0.0024462526202430395,-0.01349248602476823,-0.0056323829701890975,-0.013872771618542019
EMN | 2018-10-25,-0.0022714008492018597,-0.012958674786854259,-0.008747305353140573,-0.004013325760465648,-0.010121199322432349,0.008822311856919233,0.024519388068076173,-0.015517764686833812,0.018032212477097822,-0.01980594376673036,0.03148350551066359
EMN | 2018-07-26,-0.003376189319205815,-0.007008546129850915,-0.008027306315983501,0.00208872659271406,0.004768740656194941,0.008871982179850767,-0.008443003043171674,0.010039377211818508,0.01633436574836638,-0.016458178305472783,-0.023962379908948356
EMN | 2018-04-26,-0.0030012600899206425,0.007137201432504188,-0.0021685893472021024,-0.004222928807165181,-0.004310559447706978,-0.005062093651513359,-0.014378007425757303,-0.016122903324843885,-0.0030692805253361628,0.01180147581006559,0.0037848301147563376
EMN | 2018-02-01,0.015856943942372897,0.00288186184639886,-0.0004971343656906043,0.004256960592431969,-0.008999955112529958,-0.006585977867089869,0.04006748347211419,0.038860419419757694,-0.005960268513201968,0.007100389435459919,0.0008788608195931316
EMN | 2017-10-26,0.007999607200729932,-0.007337228749949815,0.004651566349877532,0.018020713957819658,0.00917366856027043,0.002779426176196178,0.009295389856465405,-0.007549953232047787,-0.01224091475373031,-0.00036791023371786575,0.0015706246600582334
EMN | 2017-07-27,-0.005896545507645837,-0.0005197731297074291,0.002461642495127066,-0.0006037346600449994,-0.01341702993333461,0.00024195433219552712,-0.02234477383206468,0.0018516714211217942,0.0022793433650137996,0.001370475669303064,0.002604369399257375
EMN | 2017-04-27,0.004669823194237085,-4.103016756939505e-05,0.011384216311649827,-0.0021063309301045377,-0.0013349830700948005,0.0024272604257045845,-0.020655805229811783,0.006060605251186731,-0.006525375503296182,-0.014938509077762053,-0.006291393054671583
EMN | 2017-01-26,-0.010693426503883476,0.004812463412550584,0.00365325573213347,0.010045442074340834,0.004203655367749441,0.012041971564721579,-0.03138100372153202,0.006574069157353663,-0.0006380458805206208,0.009676334006750154,-0.00968720391234712
EMN | 2016-10-27,0.013679471016902702,-4.698912809305672e-05,-0.004225724570498148,-0.0035716557559910137,0.012235098996259462,0.006550512279364432,0.07387259099333073,-0.000815854420914204,0.010136288297230414,-0.011812849516028099,0.015398316793669129
EMN | 2016-07-28,0.005828133470255134,-0.006169974340749888,0.005993484793912721,-0.029615624796587525,0.006190683555944031,-0.0009319862415754056,-0.07471338696623113,0.0007880760164376444,-0.009046599009987461,0.009134928052381206,-0.0022501201698988597
EMN | 2016-04-28,-0.005335146365567596,0.006048032805947398,-0.005673538547404491,0.010120795462614443,0.008408903520434751,0.01736644476619934,-0.01757857644046038,-0.0002660190520202173,-0.0012620855018196531,0.0036879977595249422,-0.008486744346068529
EMN | 2016-01-28,0.002034847532456055,-0.0014889640469183812,-0.01075038101759588,0.0155488118753522,0.0017354510801970632,0.011183726182602974,-0.057310814497713886,-0.011531065015786414,-0.006890852461862353,0.038115623971000094,-0.0005422469290220226
EMN | 2015-10-29,0.015580203145769463,0.0074753111381816485,-0.012673190565816266,0.010290141570933163,0.007709503171655934,0.0014243831966482235,-0.014826487215245043,-0.0128369492293296,0.004124600301310332,-0.014658058599987853,-0.0070297174886163535
EMN | 2015-07-27,-0.017076784230794763,0.0017927696964591799,-0.008050026625223052,-0.007964683700946495,0.0010004060073695586,-0.011829575749865422,0.05274178756937466,0.004858389748885139,0.006900281576563746,0.0008758893878349034,-0.006931277395011082
EMN | 2015-04-30,-0.01195226592344073,0.0006990139807907783,0.013408156825366667,-0.004886954479963778,0.01363734527901336,0.014190732473016767,0.019832125330261685,-0.003500407594522349,0.02859562778764224,0.0003052408057763068,-0.011963782028225789
EMN | 2015-01-29,-0.0028712319545822797,-0.0374008882561196,0.006605718961073715,0.02752277865222445,-0.003959126401030348,-0.012320451309426135,0.051870106115736794,-0.03160208007645496,0.0278323723030326,-0.011088855414013176,0.016436794243602428
EMN | 2014-10-30,-0.00809706032020677,-0.012930603979904153,-0.039724149845970176,0.017252171130384714,-0.024849942585115966,0.010358056427036553,0.05386513567168522,0.01579861107405789,-0.015205690613596567,0.01302372999364986,0.0013096032481233087
EMN | 2014-07-28,0.0036443738264953563,0.004270958292852433,0.004598109977804188,-0.0008535196291958919,0.013940133760437819,-0.0006279386610154199,-0.07546498039229686,-0.002746078126044886,-0.008523499506875705,-0.0007437379791316694,0.001590457806245527
EMN | 2014-04-24,-2.5612315602478774e-05,-0.014858404684811935,0.005676285814352989,0.0024165784408261993,-0.01644551271806303,-0.025162649710442943,0.0019197197173253132,0.010475753751103118,0.007867293028602148,-0.013724951695379937,
EW | 2025-04-23,0.02288222397222597,0.004621421159050473,-0.015095220295065572,0.003501513250649225,-0.012771067734862494,0.052962525861297904,0.007850525635452424,-0.0061068128987908045,0.006637911385770399,-0.010477642455048519,
EW | 2025-02-11,-0.005692260442116549,0.008498565934203988,-0.01747668149281875,-0.00044109043800895885,0.006085586541327665,-0.0020673854736430733,0.0723375869268844,-0.005220051440165152,0.003439373710707536,-0.007931632722595368,
EW | 2024-10-24,0.0031183747771652984,0.023243724318961868,-0.0010363742027477466,-0.01066449206543712,0.028416318775616532,-0.005107903167357524,-0.013045049945329663,-0.014269704461151498,0.011451106707455439,-0.007262726531851452,-0.006616453891134865
EW | 2024-07-24,0.009370958670673757,-0.00913211024094186,0.01541304717820531,0.006667310952215334,-0.008892452161292322,0.02223002162920216,-0.308023873961609,0.03386709262418926,0.0213851333088784,0.003623262718678661,-0.02482974701399895
EW | 2024-04-25,-0.006186519045620025,0.003543523142048352,0.003759081728592637,-0.0022698878923274202,0.010239704272238963,-0.0015255028587461564,-0.027545338950057445,-0.008090599910519749,0.0015473984066093384,-0.000269203263050799,0.0005071193014670981
EW | 2024-02-06,-0.0076448187183963245,0.0785400821201395,-0.008573130313535793,0.08392256369491866,0.003552995814469488,0.02390362032701646,-0.026002786741079895,-0.009172492102821228,-0.014151002530517223,0.026505657996933985,0.004419616688888212
EW | 2023-10-25,0.00459083889935165,-0.0004143478709034455,0.018404460571970923,-0.004178418842889751,0.014156586398326187,-0.016180062240846213,-0.06947615012432184,-0.012003120997867295,-0.0007799849687110862,0.015880423245372147,-0.008123669028824032
EW | 2023-07-26,-0.005313125621507551,0.017103715614532902,-0.0005584942995008736,-0.015245461864044695,0.001414006873237797,0.00013588493855345052,-0.09218362925015008,0.005750918615175521,-0.02053588248237302,0.0024070317849715405,-0.008933920010415701
EW | 2023-04-26,0.0260741206452238,-0.0031503128987598727,0.009163976557883492,0.025760711197630903,0.0029426009478440065,-0.00020896424419173266,-0.024608596720449728,0.00777448671767742,-0.004036671942188413,0.013680853584839971,0.009974640144012347
EW | 2023-01-31,-0.0352316611128713,0.008637707974196392,-0.0027451959424483387,-0.0023036863685587422,-0.013441811934679906,-0.004452310211693093,0.05340640830570686,0.024266638353164643,-0.01756930268342375,-0.030160858437229193,0.0008144634774257652
EW | 2022-10-27,-0.017227515332217766,-0.01408343182760943,-0.012660428795987654,-0.009625615994824591,0.020898163275434235,0.0017123870756678636,-0.20742868415437699,0.030618887739405576,0.006923273354751037,-0.002432592533747304,-0.011225362017048789
EW | 2022-07-28,0.010177670998560378,-0.0004194397624432966,-0.006450500297193191,0.014081401902979483,0.002720239663862256,0.0013082738169403734,-0.07999144462009647,-0.0075707716211429205,0.035711196076859124,-0.006754448816437695,0.014359577780478385
EW | 2022-04-26,0.024070499316290978,0.030099612735867448,-0.003934364636356429,-0.02530201031889582,0.00446303455292294,0.0032747192570336606,-0.05889489536176702,-0.03047280852245561,0.006075856372165012,-0.016486154347644402,0.003985198855772731
EW | 2022-01-26,0.01265059987983126,0.006097505342144666,-0.005378462306674613,-0.02190638127025857,0.0024566804952209278,-0.006935414597509578,-0.05626727425452189,0.001440585375212633,0.020110435678989333,-0.015744646602476584,0.030328639462038162
EW | 2021-10-27,0.001168551254871605,-0.0022907634367323806,0.007172870990409861,0.0011533802863887641,-0.005181861294366621,-0.004777597048159012,-0.005305251039645641,0.025764487097000743,-0.03807622632004949,0.007879692668263166,-0.003687919136628891
EW | 2021-07-29,0.007315247816519344,0.011838805635004427,-0.0072214989380478215,0.013531837826010428,0.0013637622297696724,0.00986210644970262,0.010746047505468911,0.010495622142079431,0.004382936621028951,0.00208709250844901,-0.0032449428883970658
EW | 2021-04-20,0.0044222821310421715,0.0025195782367296426,0.00954257276510876,0.008468505159197089,0.0007918502366037767,0.019565063588794514,0.053664847119369447,0.01949094510334428,0.0029417898864798966,-0.015833322670570794,0.002022271145332293
EW | 2021-01-27,-0.01097721525885356,-0.010378674803574486,-0.017020093244753377,0.0007621791833061168,0.00873934560941289,0.003968632454783891,-0.02647397602108075,0.008111803803035604,-0.02309399208265192,0.011920693852983015,-0.002455629140558254
EW | 2020-10-21,0.020619161381374693,0.0030278690089406016,-0.00014950389685365042,-0.0006686537166875756,0.000616961123537341,-0.007829504334717935,-0.05554753456967055,0.009655482394823833,-0.011974636240385257,-0.01758760610707931,-0.009950963821333127
EW | 2020-07-23,-0.0051638713228074375,0.029033751642658805,-0.00043420069536322277,0.016083093408785557,0.02082747691739653,0.0041015584677938245,0.01645462440888775,0.0005220969956239068,-0.009643439006672945,0.013083382780783366,-0.0010789494884455623
EW | 2020-04-23,0.007356501388782354,0.02572494350716768,-0.0019923616012389837,-0.012336585991964289,-0.018649817092471828,0.020414272759969054,-0.002052683299775109,-0.029895561031862573,-0.026915139145177687,0.003100341177388829,0.0004020665168212884
EW | 2020-01-30,-0.05008334097066232,0.005199344563741099,0.009065346454878793,0.006348723011569725,-0.0005773546829621134,0.0014029885729759748,-0.042547138678982084,-0.007939408113620998,0.012986750410975943,0.008747615699556021,0.01971524129143545
EW | 2019-10-23,-0.008896485656562713,0.001767159030687063,0.00196634217428105,-0.010788920773285825,-0.019502600630298475,0.009127246729491592,0.012685680585082949,-0.00911951019296113,0.030793916561339105,0.006277322457499984,-0.0032278175110419935
