Ann Date,Ticker,event_id
2022-02-01,UPS,UPS | 2022-02-01
2021-10-26,UPS,UPS | 2021-10-26
2021-07-27,UPS,UPS | 2021-07-27
2021-04-27,UPS,UPS | 2021-04-27
2021-02-02,UPS,UPS | 2021-02-02
2020-10-28,UPS,UPS | 2020-10-28
2020-07-30,UPS,UPS | 2020-07-30
2020-04-28,UPS,UPS | 2020-04-28
2020-01-30,UPS,UPS | 2020-01-30
2019-10-22,UPS,UPS | 2019-10-22
2019-07-24,UPS,UPS | 2019-07-24
2019-04-25,UPS,UPS | 2019-04-25
2019-01-31,UPS,UPS | 2019-01-31
2018-10-24,UPS,UPS | 2018-10-24
2018-07-25,UPS,UPS | 2018-07-25
2018-04-26,UPS,UPS | 2018-04-26
2018-02-01,UPS,UPS | 2018-02-01
2017-10-26,UPS,UPS | 2017-10-26
2017-07-27,UPS,UPS | 2017-07-27
2017-04-27,UPS,UPS | 2017-04-27
2017-01-31,UPS,UPS | 2017-01-31
2016-10-27,UPS,UPS | 2016-10-27
2016-07-29,UPS,UPS | 2016-07-29
2016-04-28,UPS,UPS | 2016-04-28
2016-02-02,UPS,UPS | 2016-02-02
2015-10-27,UPS,UPS | 2015-10-27
2015-07-28,UPS,UPS | 2015-07-28
2015-04-28,UPS,UPS | 2015-04-28
2015-02-03,UPS,UPS | 2015-02-03
2014-10-24,UPS,UPS | 2014-10-24
2014-07-29,UPS,UPS | 2014-07-29
2014-04-24,UPS,UPS | 2014-04-24
2025-04-29,V,V | 2025-04-29
2025-01-30,V,V | 2025-01-30
2024-10-29,V,V | 2024-10-29
2024-07-23,V,V | 2024-07-23
2024-04-23,V,V | 2024-04-23
2024-01-25,V,V | 2024-01-25
2023-10-24,V,V | 2023-10-24
2023-07-25,V,V | 2023-07-25
2023-04-25,V,V | 2023-04-25
2023-01-26,V,V | 2023-01-26
2022-10-25,V,V | 2022-10-25
2022-07-26,V,V | 2022-07-26
2022-04-26,V,V | 2022-04-26
2022-01-27,V,V | 2022-01-27
2021-10-26,V,V | 2021-10-26
2021-07-27,V,V | 2021-07-27
2021-04-27,V,V | 2021-04-27
2021-01-28,V,V | 2021-01-28
2020-10-28,V,V | 2020-10-28
2020-07-28,V,V | 2020-07-28
2020-05-01,V,V | 2020-05-01
2020-01-30,V,V | 2020-01-30
2019-10-25,V,V | 2019-10-25
2019-07-23,V,V | 2019-07-23
2019-04-24,V,V | 2019-04-24
2019-01-30,V,V | 2019-01-30
2018-10-24,V,V | 2018-10-24
2018-07-25,V,V | 2018-07-25
2018-04-25,V,V | 2018-04-25
2018-02-01,V,V | 2018-02-01
2017-10-25,V,V | 2017-10-25
2017-07-20,V,V | 2017-07-20
2017-04-20,V,V | 2017-04-20
2017-02-02,V,V | 2017-02-02
2016-10-24,V,V | 2016-10-24
2016-07-21,V,V | 2016-07-21
2016-04-21,V,V | 2016-04-21
2016-01-28,V,V | 2016-01-28
2015-11-02,V,V | 2015-11-02
2015-07-23,V,V | 2015-07-23
2015-04-30,V,V | 2015-04-30
2015-01-29,V,V | 2015-01-29
2014-10-29,V,V | 2014-10-29
2014-07-24,V,V | 2014-07-24
2014-04-24,V,V | 2014-04-24
2025-04-11,WFC,WFC | 2025-04-11
2025-01-15,WFC,WFC | 2025-01-15
2024-10-11,WFC,WFC | 2024-10-11
2024-07-12,WFC,WFC | 2024-07-12
2024-04-12,WFC,WFC | 2024-04-12
2024-01-12,WFC,WFC | 2024-01-12
2023-10-13,WFC,WFC | 2023-10-13
2023-07-14,WFC,WFC | 2023-07-14
2023-04-14,WFC,WFC | 2023-04-14
2023-01-13,WFC,WFC | 2023-01-13
2022-10-14,WFC,WFC | 2022-10-14
2022-07-15,WFC,WFC | 2022-07-15
2022-04-14,WFC,WFC | 2022-04-14
2022-01-14,WFC,WFC | 2022-01-14
2021-10-14,WFC,WFC | 2021-10-14
2021-07-14,WFC,WFC | 2021-07-14
2021-04-14,WFC,WFC | 2021-04-14
2021-01-15,WFC,WFC | 2021-01-15
2020-10-14,WFC,WFC | 2020-10-14
2020-07-14,WFC,WFC | 2020-07-14
2020-04-14,WFC,WFC | 2020-04-14
2020-01-14,WFC,WFC | 2020-01-14
2019-10-15,WFC,WFC | 2019-10-15
2019-07-16,WFC,WFC | 2019-07-16
2019-04-12,WFC,WFC | 2019-04-12
2019-01-15,WFC,WFC | 2019-01-15
2018-10-12,WFC,WFC | 2018-10-12
2018-07-13,WFC,WFC | 2018-07-13
2018-04-13,WFC,WFC | 2018-04-13
2018-01-12,WFC,WFC | 2018-01-12
2017-10-13,WFC,WFC | 2017-10-13
2017-07-14,WFC,WFC | 2017-07-14
2017-04-13,WFC,WFC | 2017-04-13
2017-01-13,WFC,WFC | 2017-01-13
2016-10-14,WFC,WFC | 2016-10-14
2016-07-15,WFC,WFC | 2016-07-15
2016-04-14,WFC,WFC | 2016-04-14
2016-01-15,WFC,WFC | 2016-01-15
2015-10-14,WFC,WFC | 2015-10-14
2015-07-14,WFC,WFC | 2015-07-14
2015-04-14,WFC,WFC | 2015-04-14
2015-01-14,WFC,WFC | 2015-01-14
2014-10-14,WFC,WFC | 2014-10-14
2014-07-11,WFC,WFC | 2014-07-11
2025-02-20,WMT,WMT | 2025-02-20
2024-11-19,WMT,WMT | 2024-11-19
2024-08-15,WMT,WMT | 2024-08-15
2024-05-16,WMT,WMT | 2024-05-16
2024-02-20,WMT,WMT | 2024-02-20
2023-11-16,WMT,WMT | 2023-11-16
2023-08-17,WMT,WMT | 2023-08-17
2023-05-18,WMT,WMT | 2023-05-18
2023-02-21,WMT,WMT | 2023-02-21
2022-11-15,WMT,WMT | 2022-11-15
2022-08-16,WMT,WMT | 2022-08-16
2022-05-17,WMT,WMT | 2022-05-17
2022-02-17,WMT,WMT | 2022-02-17
2021-11-16,WMT,WMT | 2021-11-16
2021-08-17,WMT,WMT | 2021-08-17
2021-05-18,WMT,WMT | 2021-05-18
2021-02-18,WMT,WMT | 2021-02-18
2020-11-17,WMT,WMT | 2020-11-17
2020-08-18,WMT,WMT | 2020-08-18
2020-05-19,WMT,WMT | 2020-05-19
2020-02-18,WMT,WMT | 2020-02-18
2019-11-14,WMT,WMT | 2019-11-14
2019-08-15,WMT,WMT | 2019-08-15
2019-05-16,WMT,WMT | 2019-05-16
2019-02-19,WMT,WMT | 2019-02-19
2018-11-15,WMT,WMT | 2018-11-15
2018-08-16,WMT,WMT | 2018-08-16
2018-05-17,WMT,WMT | 2018-05-17
2018-02-20,WMT,WMT | 2018-02-20
2017-11-16,WMT,WMT | 2017-11-16
2017-08-17,WMT,WMT | 2017-08-17
2017-05-18,WMT,WMT | 2017-05-18
2017-02-21,WMT,WMT | 2017-02-21
2016-11-17,WMT,WMT | 2016-11-17
2016-08-18,WMT,WMT | 2016-08-18
2016-05-19,WMT,WMT | 2016-05-19
2016-02-18,WMT,WMT | 2016-02-18
2015-11-17,WMT,WMT | 2015-11-17
2015-08-18,WMT,WMT | 2015-08-18
2015-05-19,WMT,WMT | 2015-05-19
2015-02-19,WMT,WMT | 2015-02-19
2014-11-13,WMT,WMT | 2014-11-13
2014-08-14,WMT,WMT | 2014-08-14
2014-05-15,WMT,WMT | 2014-05-15
2025-02-13,WYNN,WYNN | 2025-02-13
2024-11-04,WYNN,WYNN | 2024-11-04
2024-08-06,WYNN,WYNN | 2024-08-06
2024-05-07,WYNN,WYNN | 2024-05-07
2024-02-07,WYNN,WYNN | 2024-02-07
2023-11-09,WYNN,WYNN | 2023-11-09
2023-08-09,WYNN,WYNN | 2023-08-09
2023-05-09,WYNN,WYNN | 2023-05-09
2023-02-08,WYNN,WYNN | 2023-02-08
2022-11-09,WYNN,WYNN | 2022-11-09
2022-08-09,WYNN,WYNN | 2022-08-09
2022-05-10,WYNN,WYNN | 2022-05-10
2022-02-15,WYNN,WYNN | 2022-02-15
2021-11-09,WYNN,WYNN | 2021-11-09
2021-08-04,WYNN,WYNN | 2021-08-04
2021-05-10,WYNN,WYNN | 2021-05-10
2021-02-04,WYNN,WYNN | 2021-02-04
2020-11-05,WYNN,WYNN | 2020-11-05
2020-08-04,WYNN,WYNN | 2020-08-04
2020-05-06,WYNN,WYNN | 2020-05-06
2020-02-06,WYNN,WYNN | 2020-02-06
2019-11-06,WYNN,WYNN | 2019-11-06
2019-08-06,WYNN,WYNN | 2019-08-06
2019-05-09,WYNN,WYNN | 2019-05-09
2019-01-30,WYNN,WYNN | 2019-01-30
2018-11-07,WYNN,WYNN | 2018-11-07
2018-08-01,WYNN,WYNN | 2018-08-01
2018-04-24,WYNN,WYNN | 2018-04-24
2018-01-22,WYNN,WYNN | 2018-01-22
2017-10-26,WYNN,WYNN | 2017-10-26
2017-07-25,WYNN,WYNN | 2017-07-25
2017-04-25,WYNN,WYNN | 2017-04-25
2017-01-26,WYNN,WYNN | 2017-01-26
2016-11-02,WYNN,WYNN | 2016-11-02
2016-07-28,WYNN,WYNN | 2016-07-28
2016-05-05,WYNN,WYNN | 2016-05-05
2016-02-11,WYNN,WYNN | 2016-02-11
2015-10-15,WYNN,WYNN | 2015-10-15
2015-07-29,WYNN,WYNN | 2015-07-29
2015-04-28,WYNN,WYNN | 2015-04-28
2015-02-03,WYNN,WYNN | 2015-02-03
2014-10-28,WYNN,WYNN | 2014-10-28
2014-07-29,WYNN,WYNN | 2014-07-29
2014-05-01,WYNN,WYNN | 2014-05-01
2025-05-02,XOM,XOM | 2025-05-02
2025-01-31,XOM,XOM | 2025-01-31
2024-11-01,XOM,XOM | 2024-11-01
2024-08-02,XOM,XOM | 2024-08-02
2024-04-26,XOM,XOM | 2024-04-26
2024-02-02,XOM,XOM | 2024-02-02
2023-10-27,XOM,XOM | 2023-10-27
2023-07-28,XOM,XOM | 2023-07-28
2023-04-28,XOM,XOM | 2023-04-28
2023-01-31,XOM,XOM | 2023-01-31
2022-10-28,XOM,XOM | 2022-10-28
2022-07-29,XOM,XOM | 2022-07-29
2022-04-29,XOM,XOM | 2022-04-29
2022-02-01,XOM,XOM | 2022-02-01
2021-10-29,XOM,XOM | 2021-10-29
2021-07-30,XOM,XOM | 2021-07-30
2021-04-30,XOM,XOM | 2021-04-30
2021-02-02,XOM,XOM | 2021-02-02
2020-10-30,XOM,XOM | 2020-10-30
2020-07-31,XOM,XOM | 2020-07-31
2020-05-01,XOM,XOM | 2020-05-01
2020-01-31,XOM,XOM | 2020-01-31
2019-11-01,XOM,XOM | 2019-11-01
2019-08-02,XOM,XOM | 2019-08-02
2019-04-26,XOM,XOM | 2019-04-26
2019-02-01,XOM,XOM | 2019-02-01
2018-11-02,XOM,XOM | 2018-11-02
2018-07-27,XOM,XOM | 2018-07-27
2018-04-27,XOM,XOM | 2018-04-27
2018-02-02,XOM,XOM | 2018-02-02
2017-10-27,XOM,XOM | 2017-10-27
2017-07-28,XOM,XOM | 2017-07-28
2017-04-28,XOM,XOM | 2017-04-28
2017-01-31,XOM,XOM | 2017-01-31
2016-10-28,XOM,XOM | 2016-10-28
2016-07-29,XOM,XOM | 2016-07-29
2016-04-29,XOM,XOM | 2016-04-29
2016-02-02,XOM,XOM | 2016-02-02
2015-10-30,XOM,XOM | 2015-10-30
2015-07-31,XOM,XOM | 2015-07-31
2015-04-30,XOM,XOM | 2015-04-30
2015-02-02,XOM,XOM | 2015-02-02
2014-10-31,XOM,XOM | 2014-10-31
2014-07-31,XOM,XOM | 2014-07-31
2014-05-01,XOM,XOM | 2014-05-01
